track_id,clean timestamp,time of the day,Day of Week,IsWeekend,genre,energy,valence,Emotion Label,Date,Year,Month,Month Name,Week of Year,Day Name,Hour
6CuTf2k8PSfw0BLUi2ie2T,4/19/2025 8:33,Morning,6,Weekend,STUTTER HOUSE,0.858,0.113,Dark/Intense,"Saturday, April 19, 2025",2025,4,April,16,Saturday,8
1X47tGRZkfWm6oOTPXttEq,4/19/2025 8:40,Morning,6,Weekend,STUTTER HOUSE,0.671,0.325,Dark/Intense,"Saturday, April 19, 2025",2025,4,April,16,Saturday,8
6CuTf2k8PSfw0BLUi2ie2T,4/19/2025 10:42,Morning,6,Weekend,STUTTER HOUSE,0.858,0.113,Dark/Intense,"Saturday, April 19, 2025",2025,4,April,16,Saturday,10
1X47tGRZkfWm6oOTPXttEq,4/19/2025 10:49,Morning,6,Weekend,STUTTER HOUSE,0.671,0.325,Dark/Intense,"Saturday, April 19, 2025",2025,4,April,16,Saturday,10
3L7XHKoinPfZVlKron6UT7,4/19/2025 11:06,Morning,6,Weekend,STUTTER HOUSE,0.675,0.152,Dark/Intense,"Saturday, April 19, 2025",2025,4,April,16,Saturday,11
363wJJLX8oO5PPb8jSuBkR,4/19/2025 13:24,Early Afternoon,6,Weekend,STUTTER HOUSE,0.796,0.267,Dark/Intense,"Saturday, April 19, 2025",2025,4,April,16,Saturday,13
5xnovZUHcYKyREGwXrq3uc,4/19/2025 13:50,Early Afternoon,6,Weekend,STUTTER HOUSE,0.762,0.337,Dark/Intense,"Saturday, April 19, 2025",2025,4,April,16,Saturday,13
0uR4Uhv8MiGJOYHPh0ZaB1,4/19/2025 14:22,Early Afternoon,6,Weekend,STUTTER HOUSE,0.847,0.239,Dark/Intense,"Saturday, April 19, 2025",2025,4,April,16,Saturday,14
1OqQjAd8jXuqQsfdsiDzxD,4/19/2025 14:38,Early Afternoon,6,Weekend,STUTTER HOUSE,0.838,0.0766,Dark/Intense,"Saturday, April 19, 2025",2025,4,April,16,Saturday,14
1X47tGRZkfWm6oOTPXttEq,4/19/2025 15:16,Afternoon,6,Weekend,STUTTER HOUSE,0.671,0.325,Dark/Intense,"Saturday, April 19, 2025",2025,4,April,16,Saturday,15
2KOq2PFlZagjxaOisHnxHc,4/19/2025 17:15,Afternoon,6,Weekend,STUTTER HOUSE,0.728,0.29,Dark/Intense,"Saturday, April 19, 2025",2025,4,April,16,Saturday,17
3LRjxc6kt4MGoqGulI6ZhT,4/20/2025 11:33,Morning,0,Weekday,STUTTER HOUSE,0.638,0.15,Dark/Intense,"Sunday, April 20, 2025",2025,4,April,17,Sunday,11
0F3DdOECeVoVaELgPcYiSf,4/20/2025 12:04,Early Afternoon,0,Weekday,STUTTER HOUSE,0.842,0.227,Dark/Intense,"Sunday, April 20, 2025",2025,4,April,17,Sunday,12
2y8USOrYuvaz4BqN9guAt4,4/20/2025 12:42,Early Afternoon,0,Weekday,STUTTER HOUSE,0.642,0.284,Dark/Intense,"Sunday, April 20, 2025",2025,4,April,17,Sunday,12
0RTHKL6kDu7gCQf4qnCfRV,4/20/2025 13:49,Early Afternoon,0,Weekday,STUTTER HOUSE,0.952,0.359,Dark/Intense,"Sunday, April 20, 2025",2025,4,April,17,Sunday,13
4ruM7ZgntoMNIj5pm0tARQ,4/21/2025 14:52,Early Afternoon,1,Weekday,STUTTER HOUSE,0.576,0.31,Dark/Intense,"Monday, April 21, 2025",2025,4,April,17,Monday,14
5ULLQuJT4U3tJCdBitfp73,4/21/2025 15:20,Afternoon,1,Weekday,STUTTER HOUSE,0.554,0.0834,Dark/Intense,"Monday, April 21, 2025",2025,4,April,17,Monday,15
5ULLQuJT4U3tJCdBitfp73,4/22/2025 15:46,Afternoon,2,Weekday,STUTTER HOUSE,0.554,0.0834,Dark/Intense,"Tuesday, April 22, 2025",2025,4,April,17,Tuesday,15
5ULLQuJT4U3tJCdBitfp73,4/22/2025 15:47,Afternoon,2,Weekday,STUTTER HOUSE,0.554,0.0834,Dark/Intense,"Tuesday, April 22, 2025",2025,4,April,17,Tuesday,15
0fBkqSsrpoqkLj4kmF6lxa,4/25/2025 12:58,Early Afternoon,5,Weekday,STUTTER HOUSE,0.683,0.381,Dark/Intense,"Friday, April 25, 2025",2025,4,April,17,Friday,12
5MytOQP1W3hSglY5IdEen1,4/25/2025 14:04,Early Afternoon,5,Weekday,STUTTER HOUSE,0.901,0.122,Dark/Intense,"Friday, April 25, 2025",2025,4,April,17,Friday,14
0fBkqSsrpoqkLj4kmF6lxa,4/25/2025 14:10,Early Afternoon,5,Weekday,STUTTER HOUSE,0.683,0.381,Dark/Intense,"Friday, April 25, 2025",2025,4,April,17,Friday,14
5MytOQP1W3hSglY5IdEen1,4/25/2025 14:16,Early Afternoon,5,Weekday,STUTTER HOUSE,0.901,0.122,Dark/Intense,"Friday, April 25, 2025",2025,4,April,17,Friday,14
6URAFiij6xMGf4yOBXKAmH,4/25/2025 14:25,Early Afternoon,5,Weekday,STUTTER HOUSE,0.723,0.35,Dark/Intense,"Friday, April 25, 2025",2025,4,April,17,Friday,14
297ONqx6vDvGlFFAS0s3Sn,4/25/2025 15:44,Afternoon,5,Weekday,STUTTER HOUSE,0.743,0.117,Dark/Intense,"Friday, April 25, 2025",2025,4,April,17,Friday,15
4gZSUjeUlYP2aygHdiGDBE,4/25/2025 15:55,Afternoon,5,Weekday,STUTTER HOUSE,0.913,0.397,Dark/Intense,"Friday, April 25, 2025",2025,4,April,17,Friday,15
0fBkqSsrpoqkLj4kmF6lxa,4/26/2025 9:20,Morning,6,Weekend,STUTTER HOUSE,0.683,0.381,Dark/Intense,"Saturday, April 26, 2025",2025,4,April,17,Saturday,9
0fBkqSsrpoqkLj4kmF6lxa,4/26/2025 12:44,Early Afternoon,6,Weekend,STUTTER HOUSE,0.683,0.381,Dark/Intense,"Saturday, April 26, 2025",2025,4,April,17,Saturday,12
0fBkqSsrpoqkLj4kmF6lxa,4/26/2025 17:52,Afternoon,6,Weekend,STUTTER HOUSE,0.683,0.381,Dark/Intense,"Saturday, April 26, 2025",2025,4,April,17,Saturday,17
5MytOQP1W3hSglY5IdEen1,4/26/2025 17:54,Afternoon,6,Weekend,STUTTER HOUSE,0.901,0.122,Dark/Intense,"Saturday, April 26, 2025",2025,4,April,17,Saturday,17
6URAFiij6xMGf4yOBXKAmH,4/26/2025 18:08,Evening,6,Weekend,STUTTER HOUSE,0.723,0.35,Dark/Intense,"Saturday, April 26, 2025",2025,4,April,17,Saturday,18
297ONqx6vDvGlFFAS0s3Sn,4/26/2025 18:11,Evening,6,Weekend,STUTTER HOUSE,0.743,0.117,Dark/Intense,"Saturday, April 26, 2025",2025,4,April,17,Saturday,18
0fBkqSsrpoqkLj4kmF6lxa,4/27/2025 3:32,Late Night,0,Weekday,STUTTER HOUSE,0.683,0.381,Dark/Intense,"Sunday, April 27, 2025",2025,4,April,18,Sunday,3
5MytOQP1W3hSglY5IdEen1,4/27/2025 3:35,Late Night,0,Weekday,STUTTER HOUSE,0.901,0.122,Dark/Intense,"Sunday, April 27, 2025",2025,4,April,18,Sunday,3
6CuTf2k8PSfw0BLUi2ie2T,4/27/2025 7:17,Early Morning,0,Weekday,STUTTER HOUSE,0.858,0.113,Dark/Intense,"Sunday, April 27, 2025",2025,4,April,18,Sunday,7
2qLSynezourVwFXKByZ0Nj,4/27/2025 7:40,Early Morning,0,Weekday,STUTTER HOUSE,0.625,0.04,Dark/Intense,"Sunday, April 27, 2025",2025,4,April,18,Sunday,7
0fBkqSsrpoqkLj4kmF6lxa,4/27/2025 8:50,Morning,0,Weekday,STUTTER HOUSE,0.683,0.381,Dark/Intense,"Sunday, April 27, 2025",2025,4,April,18,Sunday,8
5MytOQP1W3hSglY5IdEen1,4/27/2025 8:59,Morning,0,Weekday,STUTTER HOUSE,0.901,0.122,Dark/Intense,"Sunday, April 27, 2025",2025,4,April,18,Sunday,8
6URAFiij6xMGf4yOBXKAmH,4/27/2025 9:26,Morning,0,Weekday,STUTTER HOUSE,0.723,0.35,Dark/Intense,"Sunday, April 27, 2025",2025,4,April,18,Sunday,9
297ONqx6vDvGlFFAS0s3Sn,4/27/2025 9:29,Morning,0,Weekday,STUTTER HOUSE,0.743,0.117,Dark/Intense,"Sunday, April 27, 2025",2025,4,April,18,Sunday,9
363wJJLX8oO5PPb8jSuBkR,5/2/2025 11:04,Morning,5,Weekday,STUTTER HOUSE,0.796,0.267,Dark/Intense,"Friday, May 2, 2025",2025,5,May,18,Friday,11
1nIRahjeEII1lsDPEn0nJz,5/3/2025 22:58,Late Evening,6,Weekend,STUTTER HOUSE,0.553,0.0575,Dark/Intense,"Saturday, May 3, 2025",2025,5,May,18,Saturday,22
2VQsgkfZQxbuNKORChoaMt,5/5/2025 10:55,Morning,1,Weekday,STUTTER HOUSE,0.727,0.397,Dark/Intense,"Monday, May 5, 2025",2025,5,May,19,Monday,10
2VQsgkfZQxbuNKORChoaMt,5/5/2025 10:59,Morning,1,Weekday,STUTTER HOUSE,0.727,0.397,Dark/Intense,"Monday, May 5, 2025",2025,5,May,19,Monday,10
2VQsgkfZQxbuNKORChoaMt,5/5/2025 19:47,Evening,1,Weekday,STUTTER HOUSE,0.727,0.397,Dark/Intense,"Monday, May 5, 2025",2025,5,May,19,Monday,19
2D9a9CXeo3HFtVeaNlzp4a,5/5/2025 19:55,Evening,1,Weekday,STUTTER HOUSE,0.864,0.29,Dark/Intense,"Monday, May 5, 2025",2025,5,May,19,Monday,19
1DJvuvxH90LRrLKeKBibXq,5/5/2025 19:59,Evening,1,Weekday,STUTTER HOUSE,0.814,0.255,Dark/Intense,"Monday, May 5, 2025",2025,5,May,19,Monday,19
6pJ8wNE7qPzbpBM0ARW90m,5/5/2025 22:00,Late Evening,1,Weekday,STUTTER HOUSE,0.819,0.112,Dark/Intense,"Monday, May 5, 2025",2025,5,May,19,Monday,22
1IYUJGzvHXdmBo3enfTclf,5/5/2025 22:13,Late Evening,1,Weekday,STUTTER HOUSE,0.85,0.323,Dark/Intense,"Monday, May 5, 2025",2025,5,May,19,Monday,22
6ZUjL8V9XPevkkhs6gvf5l,5/5/2025 22:21,Late Evening,1,Weekday,STUTTER HOUSE,0.978,0.374,Dark/Intense,"Monday, May 5, 2025",2025,5,May,19,Monday,22
4zlsrGh9iibEJz7lzU0HrQ,5/5/2025 22:28,Late Evening,1,Weekday,STUTTER HOUSE,0.768,0.196,Dark/Intense,"Monday, May 5, 2025",2025,5,May,19,Monday,22
4IOkjtrAntwo5TticxEIr9,5/10/2025 22:33,Late Evening,6,Weekend,STUTTER HOUSE,0.881,0.0947,Dark/Intense,"Saturday, May 10, 2025",2025,5,May,19,Saturday,22
37VVNfgGTkOTSV1Lgw5WVH,5/10/2025 22:34,Late Evening,6,Weekend,STUTTER HOUSE,0.861,0.311,Dark/Intense,"Saturday, May 10, 2025",2025,5,May,19,Saturday,22
3i9QKRl5Ql3pgUfNdYBVTc,5/11/2025 0:43,Late Night,0,Weekday,STUTTER HOUSE,0.903,0.0681,Dark/Intense,"Sunday, May 11, 2025",2025,5,May,20,Sunday,0
2VQsgkfZQxbuNKORChoaMt,5/11/2025 0:47,Late Night,0,Weekday,STUTTER HOUSE,0.727,0.397,Dark/Intense,"Sunday, May 11, 2025",2025,5,May,20,Sunday,0
6Ao5d7TMQ92h87jQqSHGyw,5/11/2025 1:24,Late Night,0,Weekday,STUTTER HOUSE,0.669,0.215,Dark/Intense,"Sunday, May 11, 2025",2025,5,May,20,Sunday,1
2VQsgkfZQxbuNKORChoaMt,5/11/2025 9:22,Morning,0,Weekday,STUTTER HOUSE,0.727,0.397,Dark/Intense,"Sunday, May 11, 2025",2025,5,May,20,Sunday,9
3IGsYYUDb4PrfrsP5tmjHd,5/11/2025 11:21,Morning,0,Weekday,STUTTER HOUSE,0.428,0.15,Dark/Intense,"Sunday, May 11, 2025",2025,5,May,20,Sunday,11
0VuHuQtpOCEDi9uu6GhtEK,5/11/2025 11:24,Morning,0,Weekday,STUTTER HOUSE,0.635,0.399,Dark/Intense,"Sunday, May 11, 2025",2025,5,May,20,Sunday,11
6WS2TcsMEGOFtveWbtbuwZ,5/11/2025 19:34,Evening,0,Weekday,STUTTER HOUSE,0.755,0.132,Dark/Intense,"Sunday, May 11, 2025",2025,5,May,20,Sunday,19
2VQsgkfZQxbuNKORChoaMt,5/11/2025 19:38,Evening,0,Weekday,STUTTER HOUSE,0.727,0.397,Dark/Intense,"Sunday, May 11, 2025",2025,5,May,20,Sunday,19
6cqcmtaxNL7YCKKsuYAPJo,5/11/2025 19:46,Evening,0,Weekday,STUTTER HOUSE,0.719,0.189,Dark/Intense,"Sunday, May 11, 2025",2025,5,May,20,Sunday,19
6CoKNa67qyFJmLdSz4DOI8,5/11/2025 22:47,Late Evening,0,Weekday,STUTTER HOUSE,0.522,0.165,Dark/Intense,"Sunday, May 11, 2025",2025,5,May,20,Sunday,22
4Aw0dA76vQ7DypKCHdlYdh,5/11/2025 22:55,Late Evening,0,Weekday,STUTTER HOUSE,0.635,0.265,Dark/Intense,"Sunday, May 11, 2025",2025,5,May,20,Sunday,22
1vW12BfxjOQKYElBm9ttW9,5/12/2025 4:00,Early Morning,1,Weekday,STUTTER HOUSE,0.775,0.371,Dark/Intense,"Monday, May 12, 2025",2025,5,May,20,Monday,4
1vW12BfxjOQKYElBm9ttW9,5/12/2025 4:01,Early Morning,1,Weekday,STUTTER HOUSE,0.775,0.371,Dark/Intense,"Monday, May 12, 2025",2025,5,May,20,Monday,4
6Ao5d7TMQ92h87jQqSHGyw,5/12/2025 4:04,Early Morning,1,Weekday,STUTTER HOUSE,0.669,0.215,Dark/Intense,"Monday, May 12, 2025",2025,5,May,20,Monday,4
3i9QKRl5Ql3pgUfNdYBVTc,5/12/2025 4:33,Early Morning,1,Weekday,STUTTER HOUSE,0.903,0.0681,Dark/Intense,"Monday, May 12, 2025",2025,5,May,20,Monday,4
1DJvuvxH90LRrLKeKBibXq,5/12/2025 6:25,Early Morning,1,Weekday,STUTTER HOUSE,0.814,0.255,Dark/Intense,"Monday, May 12, 2025",2025,5,May,20,Monday,6
3CPhCNH8rV1czzGSmXm9TH,5/12/2025 21:52,Late Evening,1,Weekday,STUTTER HOUSE,0.703,0.346,Dark/Intense,"Monday, May 12, 2025",2025,5,May,20,Monday,21
2VQsgkfZQxbuNKORChoaMt,5/13/2025 19:57,Evening,2,Weekday,STUTTER HOUSE,0.727,0.397,Dark/Intense,"Tuesday, May 13, 2025",2025,5,May,20,Tuesday,19
6WS2TcsMEGOFtveWbtbuwZ,5/13/2025 20:01,Evening,2,Weekday,STUTTER HOUSE,0.755,0.132,Dark/Intense,"Tuesday, May 13, 2025",2025,5,May,20,Tuesday,20
6bVY1XClQ5LNXZsF9J7uOz,5/16/2025 13:25,Early Afternoon,5,Weekday,STUTTER HOUSE,0.899,0.29,Dark/Intense,"Friday, May 16, 2025",2025,5,May,20,Friday,13
5xnovZUHcYKyREGwXrq3uc,5/16/2025 13:30,Early Afternoon,5,Weekday,STUTTER HOUSE,0.762,0.337,Dark/Intense,"Friday, May 16, 2025",2025,5,May,20,Friday,13
3ZxEXb4YeEWGTUPAmn2Xhe,5/16/2025 13:33,Early Afternoon,5,Weekday,STUTTER HOUSE,0.846,0.28,Dark/Intense,"Friday, May 16, 2025",2025,5,May,20,Friday,13
7A7ZlcNlwyBQEWLAyNdd5X,5/20/2025 14:24,Early Afternoon,2,Weekday,STUTTER HOUSE,0.549,0.387,Dark/Intense,"Tuesday, May 20, 2025",2025,5,May,21,Tuesday,14
7A7ZlcNlwyBQEWLAyNdd5X,5/20/2025 14:24,Early Afternoon,2,Weekday,STUTTER HOUSE,0.549,0.387,Dark/Intense,"Tuesday, May 20, 2025",2025,5,May,21,Tuesday,14
7A7ZlcNlwyBQEWLAyNdd5X,5/20/2025 14:24,Early Afternoon,2,Weekday,STUTTER HOUSE,0.549,0.387,Dark/Intense,"Tuesday, May 20, 2025",2025,5,May,21,Tuesday,14
7A7ZlcNlwyBQEWLAyNdd5X,5/20/2025 14:24,Early Afternoon,2,Weekday,STUTTER HOUSE,0.549,0.387,Dark/Intense,"Tuesday, May 20, 2025",2025,5,May,21,Tuesday,14
5o2tqRIy3mcH2hJftqvkkJ,5/20/2025 14:24,Early Afternoon,2,Weekday,STUTTER HOUSE,0.776,0.274,Dark/Intense,"Tuesday, May 20, 2025",2025,5,May,21,Tuesday,14
7A7ZlcNlwyBQEWLAyNdd5X,5/20/2025 14:27,Early Afternoon,2,Weekday,STUTTER HOUSE,0.549,0.387,Dark/Intense,"Tuesday, May 20, 2025",2025,5,May,21,Tuesday,14
7A7ZlcNlwyBQEWLAyNdd5X,5/20/2025 14:27,Early Afternoon,2,Weekday,STUTTER HOUSE,0.549,0.387,Dark/Intense,"Tuesday, May 20, 2025",2025,5,May,21,Tuesday,14
7A7ZlcNlwyBQEWLAyNdd5X,5/20/2025 14:27,Early Afternoon,2,Weekday,STUTTER HOUSE,0.549,0.387,Dark/Intense,"Tuesday, May 20, 2025",2025,5,May,21,Tuesday,14
7A7ZlcNlwyBQEWLAyNdd5X,5/20/2025 14:27,Early Afternoon,2,Weekday,STUTTER HOUSE,0.549,0.387,Dark/Intense,"Tuesday, May 20, 2025",2025,5,May,21,Tuesday,14
5o2tqRIy3mcH2hJftqvkkJ,5/20/2025 14:29,Early Afternoon,2,Weekday,STUTTER HOUSE,0.776,0.274,Dark/Intense,"Tuesday, May 20, 2025",2025,5,May,21,Tuesday,14
7A7ZlcNlwyBQEWLAyNdd5X,5/20/2025 14:40,Early Afternoon,2,Weekday,STUTTER HOUSE,0.549,0.387,Dark/Intense,"Tuesday, May 20, 2025",2025,5,May,21,Tuesday,14
7A7ZlcNlwyBQEWLAyNdd5X,5/20/2025 14:40,Early Afternoon,2,Weekday,STUTTER HOUSE,0.549,0.387,Dark/Intense,"Tuesday, May 20, 2025",2025,5,May,21,Tuesday,14
7A7ZlcNlwyBQEWLAyNdd5X,5/20/2025 14:40,Early Afternoon,2,Weekday,STUTTER HOUSE,0.549,0.387,Dark/Intense,"Tuesday, May 20, 2025",2025,5,May,21,Tuesday,14
7A7ZlcNlwyBQEWLAyNdd5X,5/20/2025 14:40,Early Afternoon,2,Weekday,STUTTER HOUSE,0.549,0.387,Dark/Intense,"Tuesday, May 20, 2025",2025,5,May,21,Tuesday,14
2VQsgkfZQxbuNKORChoaMt,5/20/2025 21:49,Late Evening,2,Weekday,STUTTER HOUSE,0.727,0.397,Dark/Intense,"Tuesday, May 20, 2025",2025,5,May,21,Tuesday,21
4AA57loUSZKtuHdULvizrc,5/22/2025 10:19,Morning,4,Weekday,STUTTER HOUSE,0.881,0.105,Dark/Intense,"Thursday, May 22, 2025",2025,5,May,21,Thursday,10
6bVY1XClQ5LNXZsF9J7uOz,5/22/2025 13:33,Early Afternoon,4,Weekday,STUTTER HOUSE,0.899,0.29,Dark/Intense,"Thursday, May 22, 2025",2025,5,May,21,Thursday,13
5xnovZUHcYKyREGwXrq3uc,5/22/2025 13:40,Early Afternoon,4,Weekday,STUTTER HOUSE,0.762,0.337,Dark/Intense,"Thursday, May 22, 2025",2025,5,May,21,Thursday,13
6Ao5d7TMQ92h87jQqSHGyw,5/22/2025 13:43,Early Afternoon,4,Weekday,STUTTER HOUSE,0.669,0.215,Dark/Intense,"Thursday, May 22, 2025",2025,5,May,21,Thursday,13
1vW12BfxjOQKYElBm9ttW9,5/22/2025 13:48,Early Afternoon,4,Weekday,STUTTER HOUSE,0.775,0.371,Dark/Intense,"Thursday, May 22, 2025",2025,5,May,21,Thursday,13
3i9QKRl5Ql3pgUfNdYBVTc,5/22/2025 13:55,Early Afternoon,4,Weekday,STUTTER HOUSE,0.903,0.0681,Dark/Intense,"Thursday, May 22, 2025",2025,5,May,21,Thursday,13
3ZxEXb4YeEWGTUPAmn2Xhe,5/22/2025 13:56,Early Afternoon,4,Weekday,STUTTER HOUSE,0.846,0.28,Dark/Intense,"Thursday, May 22, 2025",2025,5,May,21,Thursday,13
1A4tabNlyLKLOHQW2XpjaU,5/22/2025 14:27,Early Afternoon,4,Weekday,STUTTER HOUSE,0.503,0.0634,Dark/Intense,"Thursday, May 22, 2025",2025,5,May,21,Thursday,14
7iWVx8lI5XeJiTn6BwHsRA,5/22/2025 14:38,Early Afternoon,4,Weekday,STUTTER HOUSE,0.777,0.292,Dark/Intense,"Thursday, May 22, 2025",2025,5,May,21,Thursday,14
1vYuLttz5Wu7IIHgpbKFxh,5/22/2025 14:42,Early Afternoon,4,Weekday,STUTTER HOUSE,0.941,0.333,Dark/Intense,"Thursday, May 22, 2025",2025,5,May,21,Thursday,14
1OCrb7dmygmJiDcjdFAPR8,5/22/2025 14:54,Early Afternoon,4,Weekday,STUTTER HOUSE,0.602,0.0856,Dark/Intense,"Thursday, May 22, 2025",2025,5,May,21,Thursday,14
6HAVjFro6OKMcY2xHOP0l7,5/22/2025 14:57,Early Afternoon,4,Weekday,STUTTER HOUSE,0.558,0.238,Dark/Intense,"Thursday, May 22, 2025",2025,5,May,21,Thursday,14
4LiZi2fbEIxcC9tZUtu0WW,5/22/2025 15:01,Afternoon,4,Weekday,STUTTER HOUSE,0.916,0.189,Dark/Intense,"Thursday, May 22, 2025",2025,5,May,21,Thursday,15
12U8LiMUvM61GseyRQ7Oiv,5/22/2025 15:05,Afternoon,4,Weekday,STUTTER HOUSE,0.77,0.138,Dark/Intense,"Thursday, May 22, 2025",2025,5,May,21,Thursday,15
6CuTf2k8PSfw0BLUi2ie2T,5/23/2025 8:40,Morning,5,Weekday,STUTTER HOUSE,0.858,0.113,Dark/Intense,"Friday, May 23, 2025",2025,5,May,21,Friday,8
6CuTf2k8PSfw0BLUi2ie2T,5/23/2025 8:42,Morning,5,Weekday,STUTTER HOUSE,0.858,0.113,Dark/Intense,"Friday, May 23, 2025",2025,5,May,21,Friday,8
0uR4Uhv8MiGJOYHPh0ZaB1,5/23/2025 18:47,Evening,5,Weekday,STUTTER HOUSE,0.847,0.239,Dark/Intense,"Friday, May 23, 2025",2025,5,May,21,Friday,18
6URAFiij6xMGf4yOBXKAmH,5/23/2025 22:11,Late Evening,5,Weekday,STUTTER HOUSE,0.723,0.35,Dark/Intense,"Friday, May 23, 2025",2025,5,May,21,Friday,22
4Aw0dA76vQ7DypKCHdlYdh,5/23/2025 22:22,Late Evening,5,Weekday,STUTTER HOUSE,0.635,0.265,Dark/Intense,"Friday, May 23, 2025",2025,5,May,21,Friday,22
0zHdogKIK8x3z24i0rhUEU,5/23/2025 22:31,Late Evening,5,Weekday,STUTTER HOUSE,0.85,0.323,Dark/Intense,"Friday, May 23, 2025",2025,5,May,21,Friday,22
1OqQjAd8jXuqQsfdsiDzxD,5/23/2025 22:34,Late Evening,5,Weekday,STUTTER HOUSE,0.838,0.0766,Dark/Intense,"Friday, May 23, 2025",2025,5,May,21,Friday,22
4IOkjtrAntwo5TticxEIr9,5/24/2025 12:48,Early Afternoon,6,Weekend,STUTTER HOUSE,0.881,0.0947,Dark/Intense,"Saturday, May 24, 2025",2025,5,May,21,Saturday,12
52vUov0hUIn3Z6JmnVZmjv,5/24/2025 13:09,Early Afternoon,6,Weekend,STUTTER HOUSE,0.638,0.208,Dark/Intense,"Saturday, May 24, 2025",2025,5,May,21,Saturday,13
3gKNfWPsf30s5ku2jqo64j,5/25/2025 10:18,Morning,0,Weekday,STUTTER HOUSE,0.551,0.13,Dark/Intense,"Sunday, May 25, 2025",2025,5,May,22,Sunday,10
52vUov0hUIn3Z6JmnVZmjv,5/25/2025 12:21,Early Afternoon,0,Weekday,STUTTER HOUSE,0.638,0.208,Dark/Intense,"Sunday, May 25, 2025",2025,5,May,22,Sunday,12
4IOkjtrAntwo5TticxEIr9,5/25/2025 12:30,Early Afternoon,0,Weekday,STUTTER HOUSE,0.881,0.0947,Dark/Intense,"Sunday, May 25, 2025",2025,5,May,22,Sunday,12
5xnovZUHcYKyREGwXrq3uc,5/25/2025 12:34,Early Afternoon,0,Weekday,STUTTER HOUSE,0.762,0.337,Dark/Intense,"Sunday, May 25, 2025",2025,5,May,22,Sunday,12
4IOkjtrAntwo5TticxEIr9,5/25/2025 15:11,Afternoon,0,Weekday,STUTTER HOUSE,0.881,0.0947,Dark/Intense,"Sunday, May 25, 2025",2025,5,May,22,Sunday,15
6phVWgpkuEW7zfhRWJj7MW,5/26/2025 10:36,Morning,1,Weekday,STUTTER HOUSE,0.814,0.276,Dark/Intense,"Monday, May 26, 2025",2025,5,May,22,Monday,10
6URAFiij6xMGf4yOBXKAmH,5/27/2025 8:36,Morning,2,Weekday,STUTTER HOUSE,0.723,0.35,Dark/Intense,"Tuesday, May 27, 2025",2025,5,May,22,Tuesday,8
1OqQjAd8jXuqQsfdsiDzxD,5/27/2025 9:13,Morning,2,Weekday,STUTTER HOUSE,0.838,0.0766,Dark/Intense,"Tuesday, May 27, 2025",2025,5,May,22,Tuesday,9
6CuTf2k8PSfw0BLUi2ie2T,5/27/2025 9:16,Morning,2,Weekday,STUTTER HOUSE,0.858,0.113,Dark/Intense,"Tuesday, May 27, 2025",2025,5,May,22,Tuesday,9
0ygnLpVQpXuH63IXmjMtTR,5/27/2025 9:38,Morning,2,Weekday,STUTTER HOUSE,0.908,0.315,Dark/Intense,"Tuesday, May 27, 2025",2025,5,May,22,Tuesday,9
52vUov0hUIn3Z6JmnVZmjv,5/27/2025 9:46,Morning,2,Weekday,STUTTER HOUSE,0.638,0.208,Dark/Intense,"Tuesday, May 27, 2025",2025,5,May,22,Tuesday,9
3gKNfWPsf30s5ku2jqo64j,5/27/2025 9:49,Morning,2,Weekday,STUTTER HOUSE,0.551,0.13,Dark/Intense,"Tuesday, May 27, 2025",2025,5,May,22,Tuesday,9
4Aw0dA76vQ7DypKCHdlYdh,5/27/2025 11:23,Morning,2,Weekday,STUTTER HOUSE,0.635,0.265,Dark/Intense,"Tuesday, May 27, 2025",2025,5,May,22,Tuesday,11
6bVY1XClQ5LNXZsF9J7uOz,5/27/2025 11:32,Morning,2,Weekday,STUTTER HOUSE,0.899,0.29,Dark/Intense,"Tuesday, May 27, 2025",2025,5,May,22,Tuesday,11
3Csx6S9fV92r4gbk7Ohk6X,5/27/2025 11:39,Morning,2,Weekday,STUTTER HOUSE,0.822,0.0406,Dark/Intense,"Tuesday, May 27, 2025",2025,5,May,22,Tuesday,11
0bTcsfvvELwAupgm0DxhjK,5/27/2025 12:00,Early Afternoon,2,Weekday,STUTTER HOUSE,0.944,0.0846,Dark/Intense,"Tuesday, May 27, 2025",2025,5,May,22,Tuesday,12
7nHAHRIIgs2LQWfKkUeTtM,5/27/2025 12:06,Early Afternoon,2,Weekday,STUTTER HOUSE,0.649,0.105,Dark/Intense,"Tuesday, May 27, 2025",2025,5,May,22,Tuesday,12
33yjyXcIVpNrL3aIlEilYj,5/27/2025 12:19,Early Afternoon,2,Weekday,STUTTER HOUSE,0.88,0.241,Dark/Intense,"Tuesday, May 27, 2025",2025,5,May,22,Tuesday,12
33yjyXcIVpNrL3aIlEilYj,5/27/2025 12:23,Early Afternoon,2,Weekday,STUTTER HOUSE,0.88,0.241,Dark/Intense,"Tuesday, May 27, 2025",2025,5,May,22,Tuesday,12
4AlJeqdEhsXiSxWrnNqsHw,5/27/2025 14:57,Early Afternoon,2,Weekday,STUTTER HOUSE,0.897,0.166,Dark/Intense,"Tuesday, May 27, 2025",2025,5,May,22,Tuesday,14
4AlJeqdEhsXiSxWrnNqsHw,5/27/2025 14:59,Early Afternoon,2,Weekday,STUTTER HOUSE,0.897,0.166,Dark/Intense,"Tuesday, May 27, 2025",2025,5,May,22,Tuesday,14
